"","rent","bedroom","livingroom","bathroom","area","room","floor_grp","subway","region","heating"
"374",3705,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
"375",3161,3,1,1,15,"主卧","高楼层","否","石景山","集中供暖"
"376",3531,4,1,1,10,"次卧","高楼层","是","西城","集中供暖"
"377",2720,2,1,1,12,"主卧","低楼层","是","大兴","集中供暖"
"378",2246,3,1,1,13,"主卧","中楼层","否","昌平","集中供暖"
"379",2260,4,1,1,8,"次卧","高楼层","否","丰台","集中供暖"
"380",2251,4,1,1,8,"次卧","低楼层","否","丰台","集中供暖"
"381",2308,4,1,1,6,"次卧","高楼层","否","丰台","集中供暖"
"382",3997,4,1,1,20,"主卧","中楼层","是","朝阳","集中供暖"
"383",3328,2,1,1,17,"主卧","低楼层","是","石景山","集中供暖"
"384",3614,3,1,1,14,"次卧","高楼层","是","朝阳","集中供暖"
"385",3887,2,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
"386",2324,3,1,1,15,"主卧","中楼层","否","大兴","集中供暖"
"387",2608,3,1,1,15,"主卧","高楼层","是","通州","集中供暖"
"388",3818,3,1,1,15,"次卧","低楼层","是","朝阳","集中供暖"
"389",3647,3,1,1,18,"主卧","高楼层","是","朝阳","集中供暖"
"390",2214,2,1,1,10,"次卧","高楼层","否","通州","集中供暖"
"391",3243,2,1,1,9,"次卧","中楼层","是","丰台","集中供暖"
"392",2539,4,1,1,9,"次卧","中楼层","是","昌平","集中供暖"
"393",3964,4,1,1,23,"主卧","高楼层","否","海淀","集中供暖"
"394",3747,3,1,1,22,"主卧","低楼层","否","昌平","集中供暖"
"395",3650,4,1,1,12,"次卧","高楼层","是","朝阳","集中供暖"
"396",2861,3,1,1,16,"次卧","中楼层","是","朝阳","集中供暖"
"397",2678,2,1,1,9,"次卧","低楼层","是","丰台","集中供暖"
"398",2378,5,2,2,10,"次卧","高楼层","是","朝阳","集中供暖"
"399",3141,4,2,1,12,"次卧","高楼层","否","海淀","集中供暖"
"400",3762,2,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
"401",3357,2,1,1,17,"主卧","中楼层","是","丰台","集中供暖"
"402",1869,2,1,1,7,"主卧","低楼层","是","大兴","集中供暖"
"403",3754,3,1,2,18,"主卧","中楼层","是","朝阳","自采暖"
"404",2589,3,1,1,8,"次卧","低楼层","是","丰台","集中供暖"
"405",3198,2,1,1,17,"主卧","高楼层","是","石景山","集中供暖"
"406",3252,2,1,1,15,"主卧","中楼层","是","丰台","集中供暖"
"407",3301,2,1,1,11,"主卧","高楼层","是","朝阳","集中供暖"
"408",3048,3,1,1,21,"主卧","低楼层","是","昌平","集中供暖"
"409",3370,3,1,1,14,"主卧","高楼层","否","海淀","集中供暖"
"410",3105,2,1,1,19,"主卧","低楼层","是","石景山","集中供暖"
"411",2632,3,1,1,10,"次卧","高楼层","是","丰台","集中供暖"
"412",2199,3,1,1,13,"次卧","中楼层","是","通州","集中供暖"
"413",2994,2,1,1,17,"主卧","中楼层","是","通州","集中供暖"
"414",2584,2,1,1,16,"主卧","中楼层","是","通州","集中供暖"
"415",2512,2,1,1,11,"主卧","低楼层","是","大兴","集中供暖"
"416",2588,2,1,1,9,"次卧","中楼层","是","石景山","集中供暖"
"417",2409,4,1,1,19,"次卧","中楼层","是","通州","集中供暖"
"418",2138,4,1,1,17,"次卧","中楼层","否","顺义","集中供暖"
"419",4516,2,1,1,17,"主卧","低楼层","是","海淀","集中供暖"
"420",3157,3,1,1,13,"次卧","中楼层","是","丰台","集中供暖"
"421",3249,2,1,1,19,"主卧","中楼层","是","石景山","集中供暖"
"422",1865,3,1,1,13,"主卧","中楼层","否","顺义","集中供暖"
"423",2556,2,1,1,9,"次卧","低楼层","是","石景山","集中供暖"
"424",4309,3,1,1,16,"主卧","低楼层","是","朝阳","集中供暖"
"425",2511,3,1,1,8,"次卧","高楼层","是","丰台","集中供暖"
"426",2254,3,1,1,10,"次卧","低楼层","是","通州","集中供暖"
"427",2528,2,1,1,13,"次卧","低楼层","是","通州","集中供暖"
"428",2752,4,1,1,27,"次卧","中楼层","否","昌平","集中供暖"
"429",2499,4,1,1,11,"主卧","中楼层","是","朝阳","自采暖"
"430",2644,2,1,1,13,"次卧","高楼层","是","通州","自采暖"
"431",2780,2,1,1,18,"主卧","高楼层","是","通州","集中供暖"
"432",3158,2,1,1,12,"主卧","低楼层","是","通州","集中供暖"
"433",3048,2,1,1,19,"主卧","高楼层","否","石景山","集中供暖"
"434",2561,3,1,1,5,"次卧","中楼层","是","朝阳","集中供暖"
"435",2689,3,1,1,16,"主卧","低楼层","是","朝阳","集中供暖"
"436",3277,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
"437",3569,3,1,1,14,"主卧","中楼层","是","海淀","集中供暖"
"438",3384,3,1,1,8,"次卧","高楼层","是","海淀","自采暖"
"439",5282,4,1,1,25,"主卧","中楼层","是","朝阳","集中供暖"
"440",2400,3,1,1,12,"主卧","中楼层","否","昌平","集中供暖"
"441",2284,3,1,1,13,"主卧","中楼层","否","昌平","集中供暖"
"442",4282,4,1,1,24,"主卧","低楼层","是","朝阳","集中供暖"
"443",3378,2,1,1,11,"主卧","高楼层","是","丰台","集中供暖"
"444",2095,4,1,1,6,"次卧","高楼层","否","丰台","集中供暖"
"445",1879,3,1,1,11,"主卧","低楼层","是","房山","集中供暖"
"446",2431,4,1,1,9,"次卧","高楼层","是","石景山","集中供暖"
"447",4287,2,1,1,16,"主卧","中楼层","是","朝阳","集中供暖"
"448",3164,3,1,1,14,"次卧","中楼层","是","丰台","集中供暖"
"449",2254,2,1,1,11,"次卧","中楼层","否","通州","集中供暖"
"450",3121,5,1,1,16,"次卧","中楼层","是","朝阳","集中供暖"
"451",1829,4,1,1,7,"次卧","高楼层","否","通州","集中供暖"
"452",2401,3,1,1,11,"主卧","低楼层","否","顺义","集中供暖"
"453",2393,3,1,1,13,"主卧","高楼层","否","昌平","集中供暖"
"454",2361,4,1,1,14,"主卧","高楼层","否","昌平","集中供暖"
"455",3729,2,1,1,21,"主卧","高楼层","是","西城","集中供暖"
"456",1877,3,1,1,7,"次卧","高楼层","是","顺义","集中供暖"
"457",3685,2,1,1,18,"主卧","高楼层","是","石景山","集中供暖"
"458",2234,3,1,1,9,"次卧","低楼层","否","朝阳","自采暖"
"459",2498,3,1,1,7,"次卧","中楼层","是","丰台","集中供暖"
"460",1939,3,1,1,10,"次卧","中楼层","是","顺义","集中供暖"
"461",3671,3,1,2,21,"主卧","中楼层","是","昌平","集中供暖"
"462",5367,5,1,1,22,"次卧","中楼层","是","朝阳","自采暖"
"463",3296,3,1,1,13,"主卧","高楼层","是","朝阳","集中供暖"
"464",3011,2,1,1,10,"次卧","中楼层","是","石景山","集中供暖"
"465",2203,3,1,1,11,"主卧","中楼层","否","通州","集中供暖"
"466",2611,4,1,1,10,"次卧","低楼层","是","昌平","集中供暖"
"467",3059,3,1,1,11,"次卧","高楼层","是","朝阳","自采暖"
"468",4069,5,1,2,15,"次卧","高楼层","是","朝阳","集中供暖"
"469",4140,5,1,1,16,"次卧","中楼层","是","朝阳","自采暖"
"470",2838,2,1,1,9,"次卧","中楼层","是","朝阳","自采暖"
"471",3286,4,1,1,13,"次卧","中楼层","是","东城","集中供暖"
"472",2282,2,1,1,10,"次卧","高楼层","是","房山","自采暖"
"473",2385,2,1,1,11,"主卧","高楼层","否","通州","集中供暖"
"474",2666,4,1,1,10,"次卧","中楼层","是","丰台","集中供暖"
"475",3263,2,1,1,10,"次卧","高楼层","是","东城","集中供暖"
"476",2110,3,1,1,9,"次卧","高楼层","是","顺义","集中供暖"
"477",2377,3,1,1,15,"主卧","低楼层","是","大兴","集中供暖"
"478",2574,3,1,1,11,"次卧","中楼层","是","昌平","自采暖"
"479",2462,3,1,1,18,"主卧","中楼层","是","顺义","集中供暖"
"480",2431,3,1,1,11,"次卧","低楼层","是","大兴","自采暖"
"481",3126,2,1,1,13,"次卧","低楼层","是","东城","集中供暖"
"482",4163,2,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
"483",4086,3,1,1,8,"次卧","中楼层","是","朝阳","集中供暖"
"484",4456,2,1,1,18,"主卧","低楼层","是","西城","集中供暖"
"485",4466,3,1,1,22,"主卧","中楼层","否","海淀","集中供暖"
"486",2177,3,1,1,9,"主卧","低楼层","是","顺义","集中供暖"
"487",3673,3,1,1,18,"主卧","高楼层","是","朝阳","集中供暖"
"488",4235,3,1,1,14,"主卧","高楼层","是","朝阳","集中供暖"
"489",1860,3,1,1,12,"次卧","高楼层","否","通州","集中供暖"
"490",3198,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"491",3251,2,1,1,20,"主卧","低楼层","是","石景山","集中供暖"
"492",1958,3,1,1,12,"次卧","低楼层","否","顺义","集中供暖"
"493",2468,2,1,1,10,"次卧","中楼层","是","通州","集中供暖"
"494",2575,3,1,1,11,"次卧","低楼层","否","朝阳","集中供暖"
"495",2399,3,1,1,10,"次卧","中楼层","是","朝阳","自采暖"
"496",2369,4,1,1,10,"次卧","中楼层","否","朝阳","自采暖"
"497",4887,2,1,1,17,"主卧","低楼层","是","海淀","集中供暖"
"498",2562,3,1,1,10,"次卧","中楼层","否","昌平","集中供暖"
"499",2284,5,2,2,14,"次卧","低楼层","是","顺义","集中供暖"
"500",2617,3,1,1,11,"次卧","低楼层","是","朝阳","自采暖"
"501",2272,2,1,1,13,"主卧","低楼层","是","房山","自采暖"
"502",2694,2,1,1,14,"主卧","高楼层","是","通州","自采暖"
"503",2523,3,1,1,14,"主卧","中楼层","是","通州","集中供暖"
"504",2611,4,1,1,8,"次卧","高楼层","是","朝阳","集中供暖"
"505",2837,4,1,1,8,"次卧","高楼层","是","海淀","自采暖"
"506",3270,3,1,1,11,"主卧","低楼层","是","海淀","自采暖"
"507",1827,4,1,1,7,"次卧","中楼层","否","丰台","集中供暖"
"508",3987,2,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
"509",1882,3,1,1,7,"次卧","低楼层","否","通州","集中供暖"
"510",2110,3,1,1,8,"次卧","高楼层","是","通州","集中供暖"
"511",1921,3,1,1,6,"次卧","高楼层","是","大兴","集中供暖"
"512",2401,4,2,1,19,"主卧","高楼层","否","顺义","集中供暖"
"513",5455,2,1,1,14,"主卧","中楼层","是","海淀","自采暖"
"514",3591,3,1,1,13,"次卧","低楼层","是","朝阳","集中供暖"
"515",3331,3,1,1,16,"主卧","中楼层","是","丰台","集中供暖"
"516",4143,3,1,1,24,"主卧","中楼层","是","大兴","自采暖"
"517",2517,4,1,1,15,"主卧","中楼层","是","大兴","集中供暖"
"518",2593,3,1,1,21,"主卧","低楼层","否","昌平","集中供暖"
"519",3153,2,1,1,16,"主卧","高楼层","是","大兴","集中供暖"
"520",2600,4,1,1,12,"次卧","中楼层","是","通州","集中供暖"
"521",3921,4,1,1,14,"次卧","低楼层","是","朝阳","集中供暖"
"522",3891,3,1,1,16,"主卧","低楼层","是","西城","集中供暖"
"523",3176,4,1,1,10,"次卧","中楼层","是","东城","集中供暖"
"524",3899,2,1,1,17,"主卧","中楼层","是","海淀","集中供暖"
"525",3266,2,1,1,20,"主卧","中楼层","是","朝阳","集中供暖"
"526",2028,3,1,1,8,"次卧","高楼层","是","大兴","集中供暖"
"527",3420,4,1,1,9,"次卧","中楼层","是","海淀","集中供暖"
"528",3302,2,1,1,17,"主卧","中楼层","是","昌平","集中供暖"
"529",3924,2,1,1,20,"主卧","中楼层","否","海淀","集中供暖"
"530",2434,3,1,1,14,"主卧","低楼层","是","丰台","自采暖"
"531",3383,2,1,1,19,"主卧","中楼层","是","朝阳","集中供暖"
"532",2451,2,1,1,10,"次卧","高楼层","是","房山","自采暖"
"533",2460,3,1,1,7,"次卧","高楼层","是","昌平","自采暖"
"534",2602,2,1,1,12,"次卧","中楼层","否","通州","集中供暖"
"535",2696,2,1,1,8,"主卧","中楼层","是","大兴","集中供暖"
"536",1669,4,1,1,5,"次卧","高楼层","否","通州","集中供暖"
"537",2676,3,1,1,11,"次卧","低楼层","否","朝阳","集中供暖"
"538",2631,2,1,1,9,"次卧","高楼层","是","石景山","集中供暖"
"539",2623,2,1,1,20,"主卧","低楼层","是","通州","集中供暖"
"540",2082,3,1,1,12,"次卧","高楼层","是","通州","集中供暖"
"541",3512,3,1,1,19,"主卧","高楼层","是","海淀","集中供暖"
"542",3943,4,1,2,9,"次卧","低楼层","是","朝阳","集中供暖"
"543",3692,3,1,1,28,"主卧","中楼层","是","通州","集中供暖"
"544",4073,2,1,1,16,"主卧","中楼层","是","海淀","集中供暖"
"545",2290,2,1,1,9,"主卧","低楼层","否","顺义","集中供暖"
"546",3758,4,1,1,14,"主卧","低楼层","是","朝阳","集中供暖"
"547",3269,4,1,1,13,"次卧","低楼层","是","朝阳","集中供暖"
"548",2187,3,1,1,10,"次卧","低楼层","是","大兴","集中供暖"
"549",3191,3,1,1,13,"主卧","中楼层","否","丰台","集中供暖"
"550",3539,2,1,1,19,"主卧","高楼层","是","石景山","集中供暖"
"551",3235,2,1,1,12,"次卧","高楼层","是","石景山","集中供暖"
"552",2650,4,1,2,10,"次卧","中楼层","是","丰台","集中供暖"
"553",2711,3,1,1,12,"次卧","中楼层","否","丰台","集中供暖"
"554",2891,3,1,1,14,"主卧","中楼层","否","丰台","集中供暖"
"555",2700,3,1,1,18,"主卧","低楼层","是","丰台","集中供暖"
"556",2638,2,1,1,15,"主卧","中楼层","是","大兴","集中供暖"
"557",2586,3,1,1,10,"次卧","中楼层","是","丰台","集中供暖"
"558",3234,4,1,1,8,"次卧","高楼层","是","海淀","自采暖"
"559",2043,2,1,1,9,"主卧","低楼层","是","大兴","集中供暖"
"560",3443,3,1,1,17,"次卧","高楼层","是","朝阳","集中供暖"
"561",3352,4,1,2,12,"次卧","低楼层","是","昌平","自采暖"
"562",2145,3,1,1,9,"次卧","中楼层","是","顺义","集中供暖"
"563",1881,4,1,1,7,"次卧","中楼层","是","顺义","集中供暖"
"564",2512,4,1,1,17,"主卧","中楼层","否","昌平","集中供暖"
"565",2054,3,1,1,11,"次卧","低楼层","是","大兴","集中供暖"
"566",1624,4,1,1,10,"次卧","低楼层","否","房山","自采暖"
"567",1882,4,1,1,8,"次卧","高楼层","是","通州","集中供暖"
"568",4193,2,1,1,14,"主卧","低楼层","是","朝阳","集中供暖"
"569",3930,3,1,1,23,"主卧","高楼层","是","朝阳","自采暖"
"570",2644,3,1,1,10,"次卧","低楼层","是","朝阳","自采暖"
"571",2466,3,1,1,15,"主卧","高楼层","否","昌平","集中供暖"
"572",2540,3,1,1,12,"主卧","低楼层","是","朝阳","自采暖"
"573",2619,2,1,1,12,"次卧","高楼层","是","通州","集中供暖"
"574",2272,3,1,1,13,"主卧","中楼层","是","通州","集中供暖"
"575",2632,4,1,1,14,"次卧","中楼层","是","昌平","集中供暖"
"576",2055,4,1,1,10,"次卧","高楼层","是","顺义","集中供暖"
"577",2097,2,1,1,11,"次卧","高楼层","是","大兴","集中供暖"
"578",3400,2,1,1,17,"主卧","中楼层","是","东城","集中供暖"
"579",2313,2,1,1,11,"次卧","中楼层","是","通州","集中供暖"
"580",3190,2,1,1,18,"主卧","低楼层","是","丰台","集中供暖"
"581",2039,2,1,1,14,"主卧","中楼层","是","房山","集中供暖"
"582",3622,3,1,1,13,"次卧","高楼层","是","东城","集中供暖"
"583",2545,4,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
"584",4815,4,1,2,10,"次卧","低楼层","是","朝阳","集中供暖"
"585",3142,3,1,1,9,"次卧","高楼层","是","海淀","集中供暖"
"586",3904,2,1,1,11,"次卧","中楼层","是","海淀","集中供暖"
"587",3208,3,1,1,7,"次卧","高楼层","是","朝阳","集中供暖"
"588",1872,3,1,1,10,"次卧","中楼层","是","大兴","集中供暖"
"589",4618,2,1,1,19,"主卧","中楼层","是","西城","集中供暖"
"590",3160,2,1,1,13,"主卧","高楼层","是","朝阳","集中供暖"
"591",3454,2,1,1,8,"次卧","高楼层","是","朝阳","集中供暖"
"592",3374,3,1,1,11,"次卧","中楼层","是","海淀","集中供暖"
"593",3591,2,1,1,8,"次卧","中楼层","是","朝阳","集中供暖"
"594",1763,2,1,1,15,"主卧","高楼层","是","房山","集中供暖"
"595",5118,5,2,2,25,"主卧","中楼层","是","朝阳","自采暖"
"596",1653,3,1,1,7,"次卧","中楼层","是","房山","集中供暖"
"597",2477,4,1,1,12,"次卧","高楼层","否","石景山","集中供暖"
"598",3184,2,1,1,14,"主卧","低楼层","是","通州","集中供暖"
"599",3681,3,1,1,12,"次卧","低楼层","是","昌平","集中供暖"
"600",2559,2,1,1,12,"次卧","低楼层","是","通州","集中供暖"
"601",3761,4,1,1,14,"次卧","低楼层","是","海淀","自采暖"
"602",3395,2,1,1,8,"次卧","中楼层","是","海淀","集中供暖"
"603",2568,3,1,1,16,"主卧","低楼层","否","昌平","集中供暖"
"604",3115,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
"605",2085,3,1,1,9,"次卧","中楼层","是","通州","集中供暖"
"606",2296,3,1,1,8,"次卧","中楼层","是","大兴","集中供暖"
"607",3412,4,1,1,23,"主卧","中楼层","是","昌平","集中供暖"
"608",3256,2,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
"609",3938,2,1,1,19,"主卧","低楼层","是","朝阳","集中供暖"
"610",3032,2,1,1,7,"次卧","高楼层","是","朝阳","集中供暖"
"611",2400,4,1,1,11,"次卧","中楼层","是","大兴","集中供暖"
"612",1994,4,1,1,11,"次卧","高楼层","是","通州","自采暖"
"613",2531,2,1,1,11,"主卧","中楼层","是","通州","集中供暖"
"614",2515,3,1,1,8,"次卧","中楼层","是","丰台","集中供暖"
"615",3583,4,1,2,7,"次卧","低楼层","是","朝阳","集中供暖"
"616",2760,3,1,2,9,"次卧","高楼层","是","昌平","集中供暖"
"617",4448,3,1,1,16,"主卧","低楼层","是","朝阳","集中供暖"
"618",2251,4,1,1,16,"次卧","高楼层","是","丰台","集中供暖"
"619",3743,3,1,1,8,"次卧","中楼层","是","朝阳","集中供暖"
"620",4669,3,1,1,20,"主卧","低楼层","是","西城","集中供暖"
"621",3781,2,1,1,9,"次卧","高楼层","是","海淀","集中供暖"
"622",3131,2,1,1,18,"主卧","高楼层","是","丰台","集中供暖"
"623",2169,3,1,1,11,"主卧","高楼层","是","丰台","集中供暖"
"624",2741,2,1,1,16,"主卧","高楼层","是","昌平","集中供暖"
"625",1989,3,1,1,14,"次卧","高楼层","是","大兴","集中供暖"
"626",3757,2,1,1,9,"主卧","低楼层","是","朝阳","集中供暖"
"627",4197,3,1,1,19,"主卧","低楼层","是","朝阳","集中供暖"
"628",3614,2,1,1,20,"主卧","中楼层","是","通州","集中供暖"
"629",1892,4,1,1,10,"主卧","低楼层","是","大兴","集中供暖"
